"","roster_id","team","wk","matchup_id","points","opp_id","opp_team","opp_points","starters","full_name","starters_points","starter_slot","year"
"19",2,"Tim",1,2,188.52,4,"Dan",181.02,"5850","Josh Jacobs",23.3,"RB1",2019
"20",2,"Tim",1,2,188.52,4,"Dan",181.02,"956","Mark Ingram",22.7,"RB2",2019
"21",2,"Tim",1,2,188.52,4,"Dan",181.02,"2078","Odell Beckham",7.1,"WR1",2019
"22",2,"Tim",1,2,188.52,4,"Dan",181.02,"1110","T.Y. Hilton",20.7,"WR2",2019
"23",2,"Tim",1,2,188.52,4,"Dan",181.02,"2197","Brandin Cooks",3.9,"WR3",2019
"24",2,"Tim",1,2,188.52,4,"Dan",181.02,"2118","Eric Ebron",0.8,"TE",2019
"25",2,"Tim",1,2,188.52,4,"Dan",181.02,"1149","Alshon Jeffery",17.1,"FLEX",2019
"26",2,"Tim",1,2,188.52,4,"Dan",181.02,"1127","Danny Trevathan",5,"DFLEX",2019
"27",2,"Tim",1,2,188.52,4,"Dan",181.02,"4227","Harrison Butker",17,"K",2019
"28",2,"Tim",1,2,188.52,4,"Dan",181.02,"1141","Melvin Ingram",6,"DL1",2019
"29",2,"Tim",1,2,188.52,4,"Dan",181.02,"2406","Trey Flowers",2,"DL2",2019
"30",2,"Tim",1,2,188.52,4,"Dan",181.02,"4980","Leighton Vander Esch",15,"LB1",2019
"31",2,"Tim",1,2,188.52,4,"Dan",181.02,"3747","Cory Littleton",23,"LB2",2019
"32",2,"Tim",1,2,188.52,4,"Dan",181.02,"643","Earl Thomas",7,"DB1",2019
"33",2,"Tim",1,2,188.52,4,"Dan",181.02,"1576","Tyrann Mathieu",3,"DB2",2019
"34",2,"Tim",1,2,188.52,4,"Dan",181.02,"4158","Eddie Jackson",2,"DB3",2019
"35",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4881","Lamar Jackson",33.56,"QB",2019
"36",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4949","Derrius Guice",3.8,"RB1",2019
"37",3,"Josh",1,5,171.76,9,"Calvin",169.32,"2382","Duke Johnson",9,"RB2",2019
"38",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4037","Chris Godwin",11.3,"WR1",2019
"39",3,"Josh",1,5,171.76,9,"Calvin",169.32,"3225","Tyler Boyd",6.3,"WR2",2019
"40",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4950","Christian Kirk",6.4,"WR3",2019
"41",3,"Josh",1,5,171.76,9,"Calvin",169.32,"1587","Vance McDonald",4,"TE",2019
"42",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4152","Marlon Mack",25.4,"FLEX",2019
"43",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4990","Darius Leonard",9,"DFLEX",2019
"44",3,"Josh",1,5,171.76,9,"Calvin",169.32,"3678","Wil Lutz",14,"K",2019
"45",3,"Josh",1,5,171.76,9,"Calvin",169.32,"843","Cameron Heyward",7,"DL1",2019
"46",3,"Josh",1,5,171.76,9,"Calvin",169.32,"5841","Ed Oliver",2,"DL2",2019
"47",3,"Josh",1,5,171.76,9,"Calvin",169.32,"2062","Anthony Hitchens",7,"LB1",2019
"48",3,"Josh",1,5,171.76,9,"Calvin",169.32,"3254","Nick Vigil",7,"LB2",2019
"49",3,"Josh",1,5,171.76,9,"Calvin",169.32,"4133","John Johnson",11,"DB1",2019
"50",3,"Josh",1,5,171.76,9,"Calvin",169.32,"5036","Justin Reid",10,"DB2",2019
"51",3,"Josh",1,5,171.76,9,"Calvin",169.32,"5017","Jessie Bates",5,"DB3",2019
"52",4,"Dan",1,2,181.02,2,"Tim",188.52,"4046","Patrick Mahomes",27.32,"QB",2019
"53",4,"Dan",1,2,181.02,2,"Tim",188.52,"1408","Le'Veon Bell",17.2,"RB1",2019
"54",4,"Dan",1,2,181.02,2,"Tim",188.52,"3969","Leonard Fournette",7.4,"RB2",2019
"55",4,"Dan",1,2,181.02,2,"Tim",188.52,"3321","Tyreek Hill",2.1,"WR1",2019
"56",4,"Dan",1,2,181.02,2,"Tim",188.52,"1992","Allen Robinson",10.2,"WR2",2019
"57",4,"Dan",1,2,181.02,2,"Tim",188.52,"5846","DK Metcalf",8.9,"WR3",2019
"58",4,"Dan",1,2,181.02,2,"Tim",188.52,"616","Jimmy Graham",9,"TE",2019
"59",4,"Dan",1,2,181.02,2,"Tim",188.52,"3198","Derrick Henry",27.9,"FLEX",2019
"60",4,"Dan",1,2,181.02,2,"Tim",188.52,"5056","Jerome Baker",9,"DFLEX",2019
"61",4,"Dan",1,2,181.02,2,"Tim",188.52,"17","Matt Prater",11,"K",2019
"62",4,"Dan",1,2,181.02,2,"Tim",188.52,"2368","Frank Clark",7,"DL1",2019
"63",4,"Dan",1,2,181.02,2,"Tim",188.52,"2393","Danielle Hunter",8,"DL2",2019
"64",4,"Dan",1,2,181.02,2,"Tim",188.52,"4960","Roquan Smith",5,"LB1",2019
"65",4,"Dan",1,2,181.02,2,"Tim",188.52,"4968","Tremaine Edmunds",9,"LB2",2019
"66",4,"Dan",1,2,181.02,2,"Tim",188.52,"4081","Budda Baker",8,"DB1",2019
"67",4,"Dan",1,2,181.02,2,"Tim",188.52,"4974","Terrell Edmunds",7,"DB2",2019
"68",4,"Dan",1,2,181.02,2,"Tim",188.52,"4056","Jabrill Peppers",7,"DB3",2019
"69",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1234","Russell Wilson",16.6,"QB",2019
"70",5,"Parker",1,3,161.4,8,"Caleb",106.74,"4988","Nick Chubb",8.5,"RB1",2019
"71",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1848","James White",8.2,"RB2",2019
"72",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1426","DeAndre Hopkins",24.1,"WR1",2019
"73",5,"Parker",1,3,161.4,8,"Caleb",106.74,"2133","Davante Adams",3.6,"WR2",2019
"74",5,"Parker",1,3,161.4,8,"Caleb",106.74,"4146","Dede Westbrook",10.2,"WR3",2019
"75",5,"Parker",1,3,161.4,8,"Caleb",106.74,"284","Delanie Walker",17.5,"TE",2019
"76",5,"Parker",1,3,161.4,8,"Caleb",106.74,"4455","Matt Breida",3.7,"FLEX",2019
"77",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1052","Demario Davis",5,"DFLEX",2019
"78",5,"Parker",1,3,161.4,8,"Caleb",106.74,"49","Robbie Gould",11,"K",2019
"79",5,"Parker",1,3,161.4,8,"Caleb",106.74,"2036","Khalil Mack",7,"DL1",2019
"80",5,"Parker",1,3,161.4,8,"Caleb",106.74,"3156","Joey Bosa",12,"DL2",2019
"81",5,"Parker",1,3,161.4,8,"Caleb",106.74,"6119","Devin White",6,"LB1",2019
"82",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1233","Bobby Wagner",8,"LB2",2019
"83",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1686","Tony Jefferson",4,"DB1",2019
"84",5,"Parker",1,3,161.4,8,"Caleb",106.74,"3233","Kevin Byard",8,"DB2",2019
"85",5,"Parker",1,3,161.4,8,"Caleb",106.74,"1429","D.J. Swearinger",8,"DB3",2019
"86",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"2306","Jameis Winston",7.06,"QB",2019
"87",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"3164","Ezekiel Elliott",12.3,"RB1",2019
"88",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"2315","Todd Gurley",10.1,"RB2",2019
"89",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"947","Julio Jones",10.1,"WR1",2019
"90",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"1244","Josh Gordon",13.3,"WR2",2019
"91",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"4068","Mike Williams",2.9,"WR3",2019
"92",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"4217","George Kittle",6.4,"TE",2019
"93",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"4273","Chris Carson",18,"FLEX",2019
"94",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"1192","Lavonte David",7,"DFLEX",2019
"95",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"127","Matt Bryant",0,"K",2019
"96",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"3973","Myles Garrett",13,"DL1",2019
"97",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"2227","Aaron Donald",1,"DL2",2019
"98",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"2429","Kwon Alexander",3,"LB1",2019
"99",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"3291","Blake Martinez",11,"LB2",2019
"100",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"1213","Harrison Smith",11,"DB1",2019
"101",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"2335","Damarious Randall",5,"DB2",2019
"102",6,"Frazier",1,4,137.16,1,"Mingo",187.82,"4963","Minkah Fitzpatrick",6,"DB3",2019
"103",7,"Carter",1,1,154.36,10,"Dave",194.18,"24","Matt Ryan",18.56,"QB",2019
"104",7,"Carter",1,1,154.36,10,"Dave",194.18,"2391","David Johnson",19.7,"RB1",2019
"105",7,"Carter",1,1,154.36,10,"Dave",194.18,"5170","Phillip Lindsay",6.6,"RB2",2019
"106",7,"Carter",1,1,154.36,10,"Dave",194.18,"2449","Stefon Diggs",3.7,"WR1",2019
"107",7,"Carter",1,1,154.36,10,"Dave",194.18,"2374","Tyler Lockett",10.4,"WR2",2019
"108",7,"Carter",1,1,154.36,10,"Dave",194.18,"147","DeSean Jackson",27.4,"WR3",2019
"109",7,"Carter",1,1,154.36,10,"Dave",194.18,"1339","Zach Ertz",5.4,"TE",2019
"110",7,"Carter",1,1,154.36,10,"Dave",194.18,"2378","Tevin Coleman",5.6,"FLEX",2019
"111",7,"Carter",1,1,154.36,10,"Dave",194.18,"1160","Tahir Whitehead",6,"DFLEX",2019
"112",7,"Carter",1,1,154.36,10,"Dave",194.18,"1266","Greg Zuerlein",14,"K",2019
"113",7,"Carter",1,1,154.36,10,"Dave",194.18,"4032","Jonathan Allen",0,"DL1",2019
"114",7,"Carter",1,1,154.36,10,"Dave",194.18,"125","Calais Campbell",3,"DL2",2019
"115",7,"Carter",1,1,154.36,10,"Dave",194.18,"2389","Jordan Hicks",14,"LB1",2019
"116",7,"Carter",1,1,154.36,10,"Dave",194.18,"2350","Eric Kendricks",8,"LB2",2019
"117",7,"Carter",1,1,154.36,10,"Dave",194.18,"1395","Shawn Williams",4,"DB1",2019
"118",7,"Carter",1,1,154.36,10,"Dave",194.18,"3262","Justin Simmons",3,"DB2",2019
"119",7,"Carter",1,1,154.36,10,"Dave",194.18,"2135","Ha Ha Clinton-Dix",5,"DB3",2019
"120",8,"Caleb",1,3,106.74,5,"Parker",161.4,"138","Ben Roethlisberger",9.74,"QB",2019
"121",8,"Caleb",1,3,106.74,5,"Parker",161.4,"4018","Joe Mixon",1.7,"RB1",2019
"122",8,"Caleb",1,3,106.74,5,"Parker",161.4,"5068","Kerryon Johnson",6.2,"RB2",2019
"123",8,"Caleb",1,3,106.74,5,"Parker",161.4,"2216","Mike Evans",2.8,"WR1",2019
"124",8,"Caleb",1,3,106.74,5,"Parker",161.4,"4131","Kenny Golladay",10.2,"WR2",2019
"125",8,"Caleb",1,3,106.74,5,"Parker",161.4,"4039","Cooper Kupp",4.6,"WR3",2019
"126",8,"Caleb",1,3,106.74,5,"Parker",161.4,"3214","Hunter Henry",6,"TE",2019
"127",8,"Caleb",1,3,106.74,5,"Parker",161.4,"5892","David Montgomery",4.5,"FLEX",2019
"128",8,"Caleb",1,3,106.74,5,"Parker",161.4,"3222","Deion Jones",4,"DFLEX",2019
"129",8,"Caleb",1,3,106.74,5,"Parker",161.4,"1264","Justin Tucker",11,"K",2019
"130",8,"Caleb",1,3,106.74,5,"Parker",161.4,"3558","Chris Jones",1,"DL1",2019
"131",8,"Caleb",1,3,106.74,5,"Parker",161.4,"4967","Bradley Chubb",4,"DL2",2019
"132",8,"Caleb",1,3,106.74,5,"Parker",161.4,"5843","Devin Bush",11,"LB1",2019
"133",8,"Caleb",1,3,106.74,5,"Parker",161.4,"1875","C.J. Mosley",19,"LB2",2019
"134",8,"Caleb",1,3,106.74,5,"Parker",161.4,"3181","Keanu Neal",1,"DB1",2019
"135",8,"Caleb",1,3,106.74,5,"Parker",161.4,"4077","Jamal Adams",7,"DB2",2019
"136",8,"Caleb",1,3,106.74,5,"Parker",161.4,"444","Malcolm Jenkins",3,"DB3",2019
"137",9,"Calvin",1,5,169.32,3,"Josh",171.76,"3161","Carson Wentz",25.02,"QB",2019
"138",9,"Calvin",1,5,169.32,3,"Josh",171.76,"4866","Saquon Barkley",13.9,"RB1",2019
"139",9,"Calvin",1,5,169.32,3,"Josh",171.76,"4137","James Conner",6.5,"RB2",2019
"140",9,"Calvin",1,5,169.32,3,"Josh",171.76,"1352","Robert Woods",9.6,"WR1",2019
"141",9,"Calvin",1,5,169.32,3,"Josh",171.76,"4981","Calvin Ridley",12.4,"WR2",2019
"142",9,"Calvin",1,5,169.32,3,"Josh",171.76,"1825","Jarvis Landry",8.7,"WR3",2019
"143",9,"Calvin",1,5,169.32,3,"Josh",171.76,"4066","Evan Engram",17.6,"TE",2019
"144",9,"Calvin",1,5,169.32,3,"Josh",171.76,"538","Emmanuel Sanders",14.6,"FLEX",2019
"145",9,"Calvin",1,5,169.32,3,"Josh",171.76,"1345","Kiko Alonso",0,"DFLEX",2019
"146",9,"Calvin",1,5,169.32,3,"Josh",171.76,"3451","Ka'imi Fairbairn",4,"K",2019
"147",9,"Calvin",1,5,169.32,3,"Josh",171.76,"1038","Chandler Jones",9,"DL1",2019
"148",9,"Calvin",1,5,169.32,3,"Josh",171.76,"846","Jurrell Casey",1,"DL2",2019
"149",9,"Calvin",1,5,169.32,3,"Josh",171.76,"3206","Joe Schobert",8,"LB1",2019
"150",9,"Calvin",1,5,169.32,3,"Josh",171.76,"1572","Alec Ogletree",7,"LB2",2019
"151",9,"Calvin",1,5,169.32,3,"Josh",171.76,"1367","Logan Ryan",21,"DB1",2019
"152",9,"Calvin",1,5,169.32,3,"Josh",171.76,"2414","Clayton Geathers",4,"DB2",2019
"153",9,"Calvin",1,5,169.32,3,"Josh",171.76,"88","Antoine Bethea",7,"DB3",2019
"154",10,"Dave",1,1,194.18,7,"Carter",154.36,"289","Drew Brees",20.8,"QB",2019
"155",10,"Dave",1,1,194.18,7,"Carter",154.36,"4034","Christian McCaffrey",32.9,"RB1",2019
"156",10,"Dave",1,1,194.18,7,"Carter",154.36,"4035","Alvin Kamara",16.9,"RB2",2019
"157",10,"Dave",1,1,194.18,7,"Carter",154.36,"1689","Adam Thielen",10.3,"WR1",2019
"158",10,"Dave",1,1,194.18,7,"Carter",154.36,"344","Julian Edelman",10.38,"WR2",2019
"159",10,"Dave",1,1,194.18,7,"Carter",154.36,"2238","John Brown",18.3,"WR3",2019
"160",10,"Dave",1,1,194.18,7,"Carter",154.36,"4055","O.J. Howard",3.2,"TE",2019
"161",10,"Dave",1,1,194.18,7,"Carter",154.36,"4663","Austin Ekeler",33.4,"FLEX",2019
"162",10,"Dave",1,1,194.18,7,"Carter",154.36,"4070","T.J. Watt",2,"DFLEX",2019
"163",10,"Dave",1,1,194.18,7,"Carter",154.36,"2747","Jason Myers",3,"K",2019
"164",10,"Dave",1,1,194.18,7,"Carter",154.36,"2015","Dee Ford",8,"DL1",2019
"165",10,"Dave",1,1,194.18,7,"Carter",154.36,"2064","Demarcus Lawrence",6,"DL2",2019
"166",10,"Dave",1,1,194.18,7,"Carter",154.36,"3166","Myles Jack",2,"LB1",2019
"167",10,"Dave",1,1,194.18,7,"Carter",154.36,"3167","Jaylon Smith",6,"LB2",2019
"168",10,"Dave",1,1,194.18,7,"Carter",154.36,"1556","Kenny Vaccaro",8,"DB1",2019
"169",10,"Dave",1,1,194.18,7,"Carter",154.36,"1343","Jordan Poyer",13,"DB2",2019
"170",10,"Dave",1,1,194.18,7,"Carter",154.36,"4964","Denzel Ward",0,"DB3",2019
"171",1,"Mingo",2,3,178.76,2,"Tim",139.46,"4017","Deshaun Watson",12.86,"QB",2019
"172",1,"Mingo",2,3,178.76,2,"Tim",139.46,"4029","Dalvin Cook",25.1,"RB1",2019
"173",1,"Mingo",2,3,178.76,2,"Tim",139.46,"1833","Damien Williams",5.6,"RB2",2019
"174",1,"Mingo",2,3,178.76,2,"Tim",139.46,"3199","Michael Thomas",8.9,"WR1",2019
"175",1,"Mingo",2,3,178.76,2,"Tim",139.46,"4040","JuJu Smith-Schuster",8.4,"WR2",2019
"176",1,"Mingo",2,3,178.76,2,"Tim",139.46,"1479","Keenan Allen",9.8,"WR3",2019
"177",1,"Mingo",2,3,178.76,2,"Tim",139.46,"1466","Travis Kelce",16.7,"TE",2019
"178",1,"Mingo",2,3,178.76,2,"Tim",139.46,"2309","Amari Cooper",10.4,"FLEX",2019
"179",1,"Mingo",2,3,178.76,2,"Tim",139.46,"1181","Luke Kuechly",21,"DFLEX",2019
"180",1,"Mingo",2,3,178.76,2,"Tim",139.46,"110","Stephen Gostkowski",5,"K",2019
"181",1,"Mingo",2,3,178.76,2,"Tim",139.46,"856","J.J. Watt",2,"DL1",2019
"182",1,"Mingo",2,3,178.76,2,"Tim",139.46,"957","Cameron Jordan",9,"DL2",2019
"183",1,"Mingo",2,3,178.76,2,"Tim",139.46,"4110","Zach Cunningham",15,"LB1",2019
"184",1,"Mingo",2,3,178.76,2,"Tim",139.46,"1905","Christian Kirksey",4,"LB2",2019
"185",1,"Mingo",2,3,178.76,2,"Tim",139.46,"2338","Landon Collins",12,"DB1",2019
"186",1,"Mingo",2,3,178.76,2,"Tim",139.46,"1617","Bradley McDougald",9,"DB2",2019
"187",1,"Mingo",2,3,178.76,2,"Tim",139.46,"2445","Adrian Amos",4,"DB3",2019
"188",2,"Tim",2,3,139.46,1,"Mingo",178.76,"96","Aaron Rodgers",14.36,"QB",2019
"189",2,"Tim",2,3,139.46,1,"Mingo",178.76,"5850","Josh Jacobs",9.9,"RB1",2019
"190",2,"Tim",2,3,139.46,1,"Mingo",178.76,"956","Mark Ingram",7.7,"RB2",2019
"191",2,"Tim",2,3,139.46,1,"Mingo",178.76,"2078","Odell Beckham",22.1,"WR1",2019
"192",2,"Tim",2,3,139.46,1,"Mingo",178.76,"1110","T.Y. Hilton",11.3,"WR2",2019
"193",2,"Tim",2,3,139.46,1,"Mingo",178.76,"2197","Brandin Cooks",13.6,"WR3",2019
"194",2,"Tim",2,3,139.46,1,"Mingo",178.76,"2118","Eric Ebron",8.5,"TE",2019
"195",2,"Tim",2,3,139.46,1,"Mingo",178.76,"1149","Alshon Jeffery",0,"FLEX",2019
"196",2,"Tim",2,3,139.46,1,"Mingo",178.76,"2330","Shaq Thompson",8,"DFLEX",2019
"197",2,"Tim",2,3,139.46,1,"Mingo",178.76,"4227","Harrison Butker",4,"K",2019
"198",2,"Tim",2,3,139.46,1,"Mingo",178.76,"5015","Sam Hubbard",5,"DL1",2019
"199",2,"Tim",2,3,139.46,1,"Mingo",178.76,"2308","Dante Fowler",6,"DL2",2019
"200",2,"Tim",2,3,139.46,1,"Mingo",178.76,"4980","Leighton Vander Esch",5,"LB1",2019
"201",2,"Tim",2,3,139.46,1,"Mingo",178.76,"3747","Cory Littleton",10,"LB2",2019
"202",2,"Tim",2,3,139.46,1,"Mingo",178.76,"643","Earl Thomas",1,"DB1",2019
"203",2,"Tim",2,3,139.46,1,"Mingo",178.76,"5348","Kyzir White",7,"DB2",2019
"204",2,"Tim",2,3,139.46,1,"Mingo",178.76,"544","Kareem Jackson",6,"DB3",2019
"205",3,"Josh",2,4,171.48,7,"Carter",132,"4881","Lamar Jackson",30.88,"QB",2019
"206",3,"Josh",2,4,171.48,7,"Carter",132,"4152","Marlon Mack",6.3,"RB1",2019
"207",3,"Josh",2,4,171.48,7,"Carter",132,"2382","Duke Johnson",3.1,"RB2",2019
"208",3,"Josh",2,4,171.48,7,"Carter",132,"4037","Chris Godwin",18.1,"WR1",2019
"209",3,"Josh",2,4,171.48,7,"Carter",132,"3225","Tyler Boyd",12.2,"WR2",2019
"210",3,"Josh",2,4,171.48,7,"Carter",132,"4950","Christian Kirk",11.4,"WR3",2019
"211",3,"Josh",2,4,171.48,7,"Carter",132,"1587","Vance McDonald",15.8,"TE",2019
"212",3,"Josh",2,4,171.48,7,"Carter",132,"6151","Miles Sanders",3.7,"FLEX",2019
"213",3,"Josh",2,4,171.48,7,"Carter",132,"4990","Darius Leonard",14,"DFLEX",2019
"214",3,"Josh",2,4,171.48,7,"Carter",132,"3678","Wil Lutz",12,"K",2019
"215",3,"Josh",2,4,171.48,7,"Carter",132,"529","Carlos Dunlap",6,"DL1",2019
"216",3,"Josh",2,4,171.48,7,"Carter",132,"5840","Josh Allen",4,"DL2",2019
"217",3,"Josh",2,4,171.48,7,"Carter",132,"2062","Anthony Hitchens",5,"LB1",2019
"218",3,"Josh",2,4,171.48,7,"Carter",132,"4220","Jayon Brown",10,"LB2",2019
"219",3,"Josh",2,4,171.48,7,"Carter",132,"4133","John Johnson",12,"DB1",2019
"220",3,"Josh",2,4,171.48,7,"Carter",132,"5036","Justin Reid",4,"DB2",2019
"221",3,"Josh",2,4,171.48,7,"Carter",132,"6145","Juan Thornhill",3,"DB3",2019
"222",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4046","Patrick Mahomes",31.62,"QB",2019
"223",4,"Dan",2,1,161.72,8,"Caleb",165.32,"1408","Le'Veon Bell",10.9,"RB1",2019
"224",4,"Dan",2,1,161.72,8,"Caleb",165.32,"3198","Derrick Henry",15.4,"RB2",2019
"225",4,"Dan",2,1,161.72,8,"Caleb",165.32,"1817","Sammy Watkins",4.9,"WR1",2019
"226",4,"Dan",2,1,161.72,8,"Caleb",165.32,"1992","Allen Robinson",4.1,"WR2",2019
"227",4,"Dan",2,1,161.72,8,"Caleb",165.32,"5846","DK Metcalf",12.1,"WR3",2019
"228",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4033","David Njoku",0,"TE",2019
"229",4,"Dan",2,1,161.72,8,"Caleb",165.32,"3969","Leonard Fournette",8.7,"FLEX",2019
"230",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4960","Roquan Smith",13,"DFLEX",2019
"231",4,"Dan",2,1,161.72,8,"Caleb",165.32,"17","Matt Prater",-1,"K",2019
"232",4,"Dan",2,1,161.72,8,"Caleb",165.32,"2368","Frank Clark",3,"DL1",2019
"233",4,"Dan",2,1,161.72,8,"Caleb",165.32,"2393","Danielle Hunter",13,"DL2",2019
"234",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4968","Tremaine Edmunds",8,"LB1",2019
"235",4,"Dan",2,1,161.72,8,"Caleb",165.32,"5041","Fred Warner",7,"LB2",2019
"236",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4081","Budda Baker",13,"DB1",2019
"237",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4974","Terrell Edmunds",12,"DB2",2019
"238",4,"Dan",2,1,161.72,8,"Caleb",165.32,"4056","Jabrill Peppers",6,"DB3",2019
"239",5,"Parker",2,5,157.6,10,"Dave",107.02,"1234","Russell Wilson",24.2,"QB",2019
"240",5,"Parker",2,5,157.6,10,"Dave",107.02,"4988","Nick Chubb",16.8,"RB1",2019
"241",5,"Parker",2,5,157.6,10,"Dave",107.02,"4455","Matt Breida",13.2,"RB2",2019
"242",5,"Parker",2,5,157.6,10,"Dave",107.02,"1426","DeAndre Hopkins",4,"WR1",2019
"243",5,"Parker",2,5,157.6,10,"Dave",107.02,"2133","Davante Adams",11.6,"WR2",2019
"244",5,"Parker",2,5,157.6,10,"Dave",107.02,"4038","John Ross",17.2,"WR3",2019
"245",5,"Parker",2,5,157.6,10,"Dave",107.02,"5844","T.J. Hockenson",0.7,"TE",2019
"246",5,"Parker",2,5,157.6,10,"Dave",107.02,"1848","James White",8.9,"FLEX",2019
"247",5,"Parker",2,5,157.6,10,"Dave",107.02,"1052","Demario Davis",5,"DFLEX",2019
"248",5,"Parker",2,5,157.6,10,"Dave",107.02,"49","Robbie Gould",10,"K",2019
"249",5,"Parker",2,5,157.6,10,"Dave",107.02,"2036","Khalil Mack",6,"DL1",2019
"250",5,"Parker",2,5,157.6,10,"Dave",107.02,"3156","Joey Bosa",6,"DL2",2019
"251",5,"Parker",2,5,157.6,10,"Dave",107.02,"6119","Devin White",2,"LB1",2019
"252",5,"Parker",2,5,157.6,10,"Dave",107.02,"1233","Bobby Wagner",8,"LB2",2019
"253",5,"Parker",2,5,157.6,10,"Dave",107.02,"5025","Ronnie Harrison",12,"DB1",2019
"254",5,"Parker",2,5,157.6,10,"Dave",107.02,"3233","Kevin Byard",4,"DB2",2019
"255",5,"Parker",2,5,157.6,10,"Dave",107.02,"1429","D.J. Swearinger",8,"DB3",2019
"256",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"167","Tom Brady",24.66,"QB",2019
"257",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"3164","Ezekiel Elliott",18,"RB1",2019
"258",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"2315","Todd Gurley",12.7,"RB2",2019
"259",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"947","Julio Jones",23.6,"WR1",2019
"260",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"1244","Josh Gordon",1.9,"WR2",2019
"261",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"536","Antonio Brown",12.1,"WR3",2019
"262",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"4217","George Kittle",6.4,"TE",2019
"263",6,"Frazier",2,2,192.06,9,"Calvin",157.04,"4273","Chris Carson",6.7,"FLEX",2019
