"","roster_id","team","wk","matchup_id","points","opp_id","opp_team","opp_points","starters","full_name","starters_points","starter_slot","year"
"13",1,"Mingo",1,1,183.92,6,"Frazier",185.42,6949,"Jordyn Brooks",11.75,"LB2",2021
"14",1,"Mingo",1,1,183.92,6,"Frazier",185.42,2338,"Landon Collins",2.25,"DB1",2021
"15",1,"Mingo",1,1,183.92,6,"Frazier",185.42,3233,"Kevin Byard",10.75,"DB2",2021
"16",1,"Mingo",1,1,183.92,6,"Frazier",185.42,7136,"Kamren Curl",5.75,"DB3",2021
"17",1,"Mingo",1,1,183.92,6,"Frazier",185.42,6880,"Logan Wilson",8.25,"DFLEX",2021
"18",2,"Tim",1,2,196.49,4,"Dan",274.08,6770,"Joe Burrow",22.64,"QB",2021
"19",2,"Tim",1,2,196.49,4,"Dan",274.08,4098,"Kareem Hunt",15.6,"RB1",2021
"20",2,"Tim",1,2,196.49,4,"Dan",274.08,7098,"Ty'Son Williams",16.9,"RB2",2021
"21",2,"Tim",1,2,196.49,4,"Dan",274.08,6786,"CeeDee Lamb",19.9,"WR1",2021
"22",2,"Tim",1,2,196.49,4,"Dan",274.08,3225,"Tyler Boyd",4.7,"WR2",2021
"23",2,"Tim",1,2,196.49,4,"Dan",274.08,6870,"Bryan Edwards",10.1,"WR3",2021
"24",2,"Tim",1,2,196.49,4,"Dan",274.08,7553,"Kyle Pitts",5.1,"TE",2021
"25",2,"Tim",1,2,196.49,4,"Dan",274.08,7601,"Rondale Moore",8.8,"FLEX",2021
"26",2,"Tim",1,2,196.49,4,"Dan",274.08,4227,"Harrison Butker",9,"K",2021
"27",2,"Tim",1,2,196.49,4,"Dan",274.08,6124,"Montez Sweat",13,"DL1",2021
"28",2,"Tim",1,2,196.49,4,"Dan",274.08,3238,"Yannick Ngakoue",7.75,"DL2",2021
"29",2,"Tim",1,2,196.49,4,"Dan",274.08,4110,"Zach Cunningham",8,"LB1",2021
"30",2,"Tim",1,2,196.49,4,"Dan",274.08,3222,"Deion Jones",14.25,"LB2",2021
"31",2,"Tim",1,2,196.49,4,"Dan",274.08,5054,"Carlton Davis",13.5,"DB1",2021
"32",2,"Tim",1,2,196.49,4,"Dan",274.08,4056,"Jabrill Peppers",5.75,"DB2",2021
"33",2,"Tim",1,2,196.49,4,"Dan",274.08,4071,"Marlon Humphrey",11.75,"DB3",2021
"34",2,"Tim",1,2,196.49,4,"Dan",274.08,7640,"Micah Parsons",9.75,"DFLEX",2021
"35",3,"Josh",1,3,154.45,7,"Carter",211.91,4881,"Lamar Jackson",21.25,"QB",2021
"36",3,"Josh",1,3,154.45,7,"Carter",211.91,4866,"Saquon Barkley",3.2,"RB1",2021
"37",3,"Josh",1,3,154.45,7,"Carter",211.91,6790,"D'Andre Swift",20.4,"RB2",2021
"38",3,"Josh",1,3,154.45,7,"Carter",211.91,1352,"Robert Woods",10.9,"WR1",2021
"39",3,"Josh",1,3,154.45,7,"Carter",211.91,6989,"Marquez Callaway",1.9,"WR2",2021
"40",3,"Josh",1,3,154.45,7,"Carter",211.91,2197,"Brandin Cooks",15.7,"WR3",2021
"41",3,"Josh",1,3,154.45,7,"Carter",211.91,5133,"Tyler Conklin",6.1,"TE",2021
"42",3,"Josh",1,3,154.45,7,"Carter",211.91,6814,"Laviska Shenault",9.4,"FLEX",2021
"43",3,"Josh",1,3,154.45,7,"Carter",211.91,4666,"Younghoe Koo",4,"K",2021
"44",3,"Josh",1,3,154.45,7,"Carter",211.91,5015,"Sam Hubbard",2.75,"DL1",2021
"45",3,"Josh",1,3,154.45,7,"Carter",211.91,871,"Von Miller",20.75,"DL2",2021
"46",3,"Josh",1,3,154.45,7,"Carter",211.91,1875,"C.J. Mosley",4,"LB1",2021
"47",3,"Josh",1,3,154.45,7,"Carter",211.91,2617,"Alex Singleton",7.25,"LB2",2021
"48",3,"Josh",1,3,154.45,7,"Carter",211.91,444,"Malcolm Jenkins",3.75,"DB1",2021
"49",3,"Josh",1,3,154.45,7,"Carter",211.91,5908,"Amani Hooker",8.1,"DB2",2021
"50",3,"Josh",1,3,154.45,7,"Carter",211.91,6888,"Antoine Winfield",8.5,"DB3",2021
"51",3,"Josh",1,3,154.45,7,"Carter",211.91,4968,"Tremaine Edmunds",6.5,"DFLEX",2021
"52",4,"Dan",1,2,274.08,2,"Tim",196.49,4046,"Patrick Mahomes",39.28,"QB",2021
"53",4,"Dan",1,2,274.08,2,"Tim",196.49,3198,"Derrick Henry",9.2,"RB1",2021
"54",4,"Dan",1,2,274.08,2,"Tim",196.49,4018,"Joe Mixon",23,"RB2",2021
"55",4,"Dan",1,2,274.08,2,"Tim",196.49,3321,"Tyreek Hill",31.6,"WR1",2021
"56",4,"Dan",1,2,274.08,2,"Tim",196.49,5846,"DK Metcalf",14,"WR2",2021
"57",4,"Dan",1,2,274.08,2,"Tim",196.49,4037,"Chris Godwin",20.25,"WR3",2021
"58",4,"Dan",1,2,274.08,2,"Tim",196.49,5857,"Noah Fant",9.2,"TE",2021
"59",4,"Dan",1,2,274.08,2,"Tim",196.49,5892,"David Montgomery",18.3,"FLEX",2021
"60",4,"Dan",1,2,274.08,2,"Tim",196.49,7042,"Tyler Bass",10,"K",2021
"61",4,"Dan",1,2,274.08,2,"Tim",196.49,3973,"Myles Garrett",13,"DL1",2021
"62",4,"Dan",1,2,274.08,2,"Tim",196.49,2393,"Danielle Hunter",13,"DL2",2021
"63",4,"Dan",1,2,274.08,2,"Tim",196.49,2350,"Eric Kendricks",14.25,"LB1",2021
"64",4,"Dan",1,2,274.08,2,"Tim",196.49,4990,"Darius Leonard",10.25,"LB2",2021
"65",4,"Dan",1,2,274.08,2,"Tim",196.49,1213,"Harrison Smith",14,"DB1",2021
"66",4,"Dan",1,2,274.08,2,"Tim",196.49,5017,"Jessie Bates",9.75,"DB2",2021
"67",4,"Dan",1,2,274.08,2,"Tim",196.49,5064,"Tracy Walker",15.25,"DB3",2021
"68",4,"Dan",1,2,274.08,2,"Tim",196.49,2227,"Aaron Donald",9.75,"DFLEX",2021
"69",5,"Parker",1,5,201.96,8,"Caleb",167.5,1234,"Russell Wilson",35.06,"QB",2021
"70",5,"Parker",1,5,201.96,8,"Caleb",167.5,3164,"Ezekiel Elliott",4.9,"RB1",2021
"71",5,"Parker",1,5,201.96,8,"Caleb",167.5,4988,"Nick Chubb",21.1,"RB2",2021
"72",5,"Parker",1,5,201.96,8,"Caleb",167.5,2133,"Davante Adams",8.1,"WR1",2021
"73",5,"Parker",1,5,201.96,8,"Caleb",167.5,1992,"Allen Robinson",6.5,"WR2",2021
"74",5,"Parker",1,5,201.96,8,"Caleb",167.5,2449,"Stefon Diggs",11.4,"WR3",2021
"75",5,"Parker",1,5,201.96,8,"Caleb",167.5,5844,"T.J. Hockenson",21.7,"TE",2021
"76",5,"Parker",1,5,201.96,8,"Caleb",167.5,6820,"Clyde Edwards-Helaire",8.7,"FLEX",2021
"77",5,"Parker",1,5,201.96,8,"Caleb",167.5,5095,"Daniel Carlson",11,"K",2021
"78",5,"Parker",1,5,201.96,8,"Caleb",167.5,2036,"Khalil Mack",0.75,"DL1",2021
"79",5,"Parker",1,5,201.96,8,"Caleb",167.5,3156,"Joey Bosa",14.5,"DL2",2021
"80",5,"Parker",1,5,201.96,8,"Caleb",167.5,1052,"Demario Davis",4,"LB1",2021
"81",5,"Parker",1,5,201.96,8,"Caleb",167.5,6119,"Devin White",11.5,"LB2",2021
"82",5,"Parker",1,5,201.96,8,"Caleb",167.5,4133,"John Johnson",7.75,"DB1",2021
"83",5,"Parker",1,5,201.96,8,"Caleb",167.5,7016,"Jeremy Chinn",6.75,"DB2",2021
"84",5,"Parker",1,5,201.96,8,"Caleb",167.5,4971,"Derwin James",11.5,"DB3",2021
"85",5,"Parker",1,5,201.96,8,"Caleb",167.5,6807,"Patrick Queen",16.75,"DFLEX",2021
"86",6,"Frazier",1,1,185.42,1,"Mingo",183.92,7538,"Zach Wilson",21.32,"QB",2021
"87",6,"Frazier",1,1,185.42,1,"Mingo",183.92,3664,"J.D. McKissic",0.8,"RB1",2021
"88",6,"Frazier",1,1,185.42,1,"Mingo",183.92,1848,"James White",9.1,"RB2",2021
"89",6,"Frazier",1,1,185.42,1,"Mingo",183.92,4983,"DJ Moore",12.4,"WR1",2021
"90",6,"Frazier",1,1,185.42,1,"Mingo",183.92,536,"Antonio Brown",21.2,"WR2",2021
"91",6,"Frazier",1,1,185.42,1,"Mingo",183.92,4036,"Corey Davis",24.2,"WR3",2021
"92",6,"Frazier",1,1,185.42,1,"Mingo",183.92,5012,"Mark Andrews",3.5,"TE",2021
"93",6,"Frazier",1,1,185.42,1,"Mingo",183.92,7564,"Ja'Marr Chase",18.4,"FLEX",2021
"94",6,"Frazier",1,1,185.42,1,"Mingo",183.92,7839,"Evan McPherson",11,"K",2021
"95",6,"Frazier",1,1,185.42,1,"Mingo",183.92,4965,"Marcus Davenport",12.25,"DL1",2021
"96",6,"Frazier",1,1,185.42,1,"Mingo",183.92,5839,"Rashan Gary",2,"DL2",2021
"97",6,"Frazier",1,1,185.42,1,"Mingo",183.92,4191,"Matt Milano",11.75,"LB1",2021
"98",6,"Frazier",1,1,185.42,1,"Mingo",183.92,4980,"Leighton Vander Esch",2.5,"LB2",2021
"99",6,"Frazier",1,1,185.42,1,"Mingo",183.92,5860,"Johnathan Abram",11.25,"DB1",2021
"100",6,"Frazier",1,1,185.42,1,"Mingo",183.92,5882,"Taylor Rapp",10,"DB2",2021
"101",6,"Frazier",1,1,185.42,1,"Mingo",183.92,7666,"Jevon Holland",2.5,"DB3",2021
"102",6,"Frazier",1,1,185.42,1,"Mingo",183.92,4960,"Roquan Smith",11.25,"DFLEX",2021
"103",7,"Carter",1,3,211.91,3,"Josh",154.45,5849,"Kyler Murray",40.56,"QB",2021
"104",7,"Carter",1,3,211.91,3,"Josh",154.45,6130,"Devin Singletary",9.5,"RB1",2021
"105",7,"Carter",1,3,211.91,3,"Josh",154.45,5890,"Damien Harris",10.7,"RB2",2021
"106",7,"Carter",1,3,211.91,3,"Josh",154.45,6803,"Brandon Aiyuk",0,"WR1",2021
"107",7,"Carter",1,3,211.91,3,"Josh",154.45,7526,"Jaylen Waddle",14.1,"WR2",2021
"108",7,"Carter",1,3,211.91,3,"Josh",154.45,6798,"Jalen Reagor",13.9,"WR3",2021
"109",7,"Carter",1,3,211.91,3,"Josh",154.45,515,"Rob Gronkowski",25,"TE",2021
"110",7,"Carter",1,3,211.91,3,"Josh",154.45,5052,"Ronald Jones",-0.6,"FLEX",2021
"111",7,"Carter",1,3,211.91,3,"Josh",154.45,1266,"Greg Zuerlein",8,"K",2021
"112",7,"Carter",1,3,211.91,3,"Josh",154.45,843,"Cameron Heyward",19,"DL1",2021
"113",7,"Carter",1,3,211.91,3,"Josh",154.45,5841,"Ed Oliver",6.75,"DL2",2021
"114",7,"Carter",1,3,211.91,3,"Josh",154.45,5056,"Jerome Baker",12.75,"LB1",2021
"115",7,"Carter",1,3,211.91,3,"Josh",154.45,3166,"Myles Jack",11.75,"LB2",2021
"116",7,"Carter",1,3,211.91,3,"Josh",154.45,2445,"Adrian Amos",10.25,"DB1",2021
"117",7,"Carter",1,3,211.91,3,"Josh",154.45,4081,"Budda Baker",10.5,"DB2",2021
"118",7,"Carter",1,3,211.91,3,"Josh",154.45,4224,"Chuck Clark",8.75,"DB3",2021
"119",7,"Carter",1,3,211.91,3,"Josh",154.45,5334,"Josey Jewell",11,"DFLEX",2021
"120",8,"Caleb",1,5,167.5,5,"Parker",201.96,4984,"Josh Allen",19.2,"QB",2021
"121",8,"Caleb",1,5,167.5,5,"Parker",201.96,6945,"Antonio Gibson",10.3,"RB1",2021
"122",8,"Caleb",1,5,167.5,5,"Parker",201.96,6151,"Miles Sanders",15.3,"RB2",2021
"123",8,"Caleb",1,5,167.5,5,"Parker",201.96,1479,"Keenan Allen",14.5,"WR1",2021
"124",8,"Caleb",1,5,167.5,5,"Parker",201.96,4131,"Kenny Golladay",8.4,"WR2",2021
"125",8,"Caleb",1,5,167.5,5,"Parker",201.96,5937,"Diontae Johnson",12.1,"WR3",2021
"126",8,"Caleb",1,5,167.5,5,"Parker",201.96,4217,"George Kittle",9.8,"TE",2021
"127",8,"Caleb",1,5,167.5,5,"Parker",201.96,7528,"Najee Harris",5.4,"FLEX",2021
"128",8,"Caleb",1,5,167.5,5,"Parker",201.96,1264,"Justin Tucker",11,"K",2021
"129",8,"Caleb",1,5,167.5,5,"Parker",201.96,5816,"Nick Bosa",17,"DL1",2021
"130",8,"Caleb",1,5,167.5,5,"Parker",201.96,5862,"Brian Burns",11,"DL2",2021
"131",8,"Caleb",1,5,167.5,5,"Parker",201.96,5332,"Foyesade Oluokun",9,"LB1",2021
"132",8,"Caleb",1,5,167.5,5,"Parker",201.96,5822,"A.J. Johnson",4.5,"LB2",2021
"133",8,"Caleb",1,5,167.5,5,"Parker",201.96,4077,"Jamal Adams",6,"DB1",2021
"134",8,"Caleb",1,5,167.5,5,"Parker",201.96,3262,"Justin Simmons",7.5,"DB2",2021
"135",8,"Caleb",1,5,167.5,5,"Parker",201.96,6291,"Donovan Wilson",1,"DB3",2021
"136",8,"Caleb",1,5,167.5,5,"Parker",201.96,3206,"Joe Schobert",5.5,"DFLEX",2021
"137",9,"Calvin",1,4,221.81,10,"Dave",224.23,3294,"Dak Prescott",32.42,"QB",2021
"138",9,"Calvin",1,4,221.81,10,"Dave",224.23,6813,"Jonathan Taylor",14.6,"RB1",2021
"139",9,"Calvin",1,4,221.81,10,"Dave",224.23,5850,"Josh Jacobs",16.5,"RB2",2021
"140",9,"Calvin",1,4,221.81,10,"Dave",224.23,4981,"Calvin Ridley",7.6,"WR1",2021
"141",9,"Calvin",1,4,221.81,10,"Dave",224.23,6794,"Justin Jefferson",10.04,"WR2",2021
"142",9,"Calvin",1,4,221.81,10,"Dave",224.23,3423,"Robby Anderson",12.2,"WR3",2021
"143",9,"Calvin",1,4,221.81,10,"Dave",224.23,3271,"Tyler Higbee",9.3,"TE",2021
"144",9,"Calvin",1,4,221.81,10,"Dave",224.23,2309,"Amari Cooper",32.4,"FLEX",2021
"145",9,"Calvin",1,4,221.81,10,"Dave",224.23,2747,"Jason Myers",4,"K",2021
"146",9,"Calvin",1,4,221.81,10,"Dave",224.23,4070,"T.J. Watt",22.75,"DL1",2021
"147",9,"Calvin",1,4,221.81,10,"Dave",224.23,2327,"Bud Dupree",1.25,"DL2",2021
"148",9,"Calvin",1,4,221.81,10,"Dave",224.23,5041,"Fred Warner",11.75,"LB1",2021
"149",9,"Calvin",1,4,221.81,10,"Dave",224.23,7651,"Jeremiah Owusu-Koramoah",3,"LB2",2021
"150",9,"Calvin",1,4,221.81,10,"Dave",224.23,1367,"Logan Ryan",18.5,"DB1",2021
"151",9,"Calvin",1,4,221.81,10,"Dave",224.23,3546,"Mike Hilton",8.5,"DB2",2021
"152",9,"Calvin",1,4,221.81,10,"Dave",224.23,5036,"Justin Reid",11,"DB3",2021
"153",9,"Calvin",1,4,221.81,10,"Dave",224.23,720,"Jason Pierre-Paul",6,"DFLEX",2021
"154",10,"Dave",1,4,224.23,9,"Calvin",221.81,1049,"Ryan Tannehill",15.18,"QB",2021
"155",10,"Dave",1,4,224.23,9,"Calvin",221.81,4034,"Christian McCaffrey",23.2,"RB1",2021
"156",10,"Dave",1,4,224.23,9,"Calvin",221.81,4035,"Alvin Kamara",16.6,"RB2",2021
"157",10,"Dave",1,4,224.23,9,"Calvin",221.81,5859,"A.J. Brown",14.15,"WR1",2021
"158",10,"Dave",1,4,224.23,9,"Calvin",221.81,1689,"Adam Thielen",25.7,"WR2",2021
"159",10,"Dave",1,4,224.23,9,"Calvin",221.81,5927,"Terry McLaurin",8.2,"WR3",2021
"160",10,"Dave",1,4,224.23,9,"Calvin",221.81,2505,"Darren Waller",21.5,"TE",2021
"161",10,"Dave",1,4,224.23,9,"Calvin",221.81,4663,"Austin Ekeler",11.7,"FLEX",2021
"162",10,"Dave",1,4,224.23,9,"Calvin",221.81,391,"Ryan Succop",7,"K",2021
"163",10,"Dave",1,4,224.23,9,"Calvin",221.81,1999,"Shaquil Barrett",12.5,"DL1",2021
"164",10,"Dave",1,4,224.23,9,"Calvin",221.81,3172,"DeForest Buckner",15,"DL2",2021
"165",10,"Dave",1,4,224.23,9,"Calvin",221.81,3167,"Jaylon Smith",4,"LB1",2021
"166",10,"Dave",1,4,224.23,9,"Calvin",221.81,3291,"Blake Martinez",11.75,"LB2",2021
"167",10,"Dave",1,4,224.23,9,"Calvin",221.81,1343,"Jordan Poyer",14,"DB1",2021
"168",10,"Dave",1,4,224.23,9,"Calvin",221.81,3230,"Vonn Bell",9.25,"DB2",2021
"169",10,"Dave",1,4,224.23,9,"Calvin",221.81,6210,"Darnell Savage",0.75,"DB3",2021
"170",10,"Dave",1,4,224.23,9,"Calvin",221.81,1192,"Lavonte David",13.75,"DFLEX",2021
"171",11,"Collin",1,6,143.39,12,"Riley",154.43,4892,"Baker Mayfield",11.64,"QB",2021
"172",11,"Collin",1,6,143.39,12,"Riley",154.43,2391,"David Johnson",10.3,"RB1",2021
"173",11,"Collin",1,6,143.39,12,"Riley",154.43,2378,"Tevin Coleman",2.4,"RB2",2021
"174",11,"Collin",1,6,143.39,12,"Riley",154.43,5045,"Courtland Sutton",1.9,"WR1",2021
"175",11,"Collin",1,6,143.39,12,"Riley",154.43,7525,"DeVonta Smith",16.1,"WR2",2021
"176",11,"Collin",1,6,143.39,12,"Riley",154.43,5947,"Jakobi Meyers",7.4,"WR3",2021
"177",11,"Collin",1,6,143.39,12,"Riley",154.43,4602,"Robert Tonyan",1.8,"TE",2021
"178",11,"Collin",1,6,143.39,12,"Riley",154.43,1817,"Sammy Watkins",11.6,"FLEX",2021
"179",11,"Collin",1,6,143.39,12,"Riley",154.43,7062,"Rodrigo Blankenship",3,"K",2021
"180",11,"Collin",1,6,143.39,12,"Riley",154.43,6125,"Jeffery Simmons",13.25,"DL1",2021
"181",11,"Collin",1,6,143.39,12,"Riley",154.43,4135,"Trey Hendrickson",1,"DL2",2021
"182",11,"Collin",1,6,143.39,12,"Riley",154.43,6056,"Dre Greenlaw",19.5,"LB1",2021
"183",11,"Collin",1,6,143.39,12,"Riley",154.43,5099,"Jermaine Carter",4.5,"LB2",2021
"184",11,"Collin",1,6,143.39,12,"Riley",154.43,4963,"Minkah Fitzpatrick",10.5,"DB1",2021
"185",11,"Collin",1,6,143.39,12,"Riley",154.43,6968,"Jordan Fuller",11.25,"DB2",2021
"186",11,"Collin",1,6,143.39,12,"Riley",154.43,6809,"Trevon Diggs",10.25,"DB3",2021
"187",11,"Collin",1,6,143.39,12,"Riley",154.43,4220,"Jayon Brown",7,"DFLEX",2021
"188",12,"Riley",1,6,154.43,11,"Collin",143.39,6797,"Justin Herbert",14.38,"QB",2021
"189",12,"Riley",1,6,154.43,11,"Collin",143.39,7588,"Javonte Williams",4.6,"RB1",2021
"190",12,"Riley",1,6,154.43,11,"Collin",143.39,6828,"AJ Dillon",3.1,"RB2",2021
"191",12,"Riley",1,6,154.43,11,"Collin",143.39,6783,"Jerry Jeudy",10.2,"WR1",2021
"192",12,"Riley",1,6,154.43,11,"Collin",143.39,4951,"D.J. Chark",16.1,"WR2",2021
"193",12,"Riley",1,6,154.43,11,"Collin",143.39,6886,"Chase Claypool",8.5,"WR3",2021
"194",12,"Riley",1,6,154.43,11,"Collin",143.39,3214,"Hunter Henry",4.6,"TE",2021
"195",12,"Riley",1,6,154.43,11,"Collin",143.39,7596,"Elijah Moore",0.2,"FLEX",2021
"196",12,"Riley",1,6,154.43,11,"Collin",143.39,5119,"Jason Sanders",6,"K",2021
"197",12,"Riley",1,6,154.43,11,"Collin",143.39,5840,"Josh Allen",13.25,"DL1",2021
"198",12,"Riley",1,6,154.43,11,"Collin",143.39,6118,"Quinnen Williams",4.25,"DL2",2021
"199",12,"Riley",1,6,154.43,11,"Collin",143.39,6781,"Isaiah Simmons",19.25,"LB1",2021
"200",12,"Riley",1,6,154.43,11,"Collin",143.39,6811,"Kenneth Murray",9.25,"LB2",2021
"201",12,"Riley",1,6,154.43,11,"Collin",143.39,6152,"Khari Willis",11.25,"DB1",2021
"202",12,"Riley",1,6,154.43,11,"Collin",143.39,6788,"Xavier McKinney",7.75,"DB2",2021
"203",12,"Riley",1,6,154.43,11,"Collin",143.39,5071,"DeShon Elliott",7.25,"DB3",2021
"204",12,"Riley",1,6,154.43,11,"Collin",143.39,5843,"Devin Bush",14.5,"DFLEX",2021
"205",1,"Mingo",2,1,266.8,2,"Tim",186.65,96,"Aaron Rodgers",34.8,"QB",2021
"206",1,"Mingo",2,1,266.8,2,"Tim",186.65,4029,"Dalvin Cook",15.8,"RB1",2021
"207",1,"Mingo",2,1,266.8,2,"Tim",186.65,4199,"Aaron Jones",38.5,"RB2",2021
"208",1,"Mingo",2,1,266.8,2,"Tim",186.65,2216,"Mike Evans",22,"WR1",2021
"209",1,"Mingo",2,1,266.8,2,"Tim",186.65,6801,"Tee Higgins",15.5,"WR2",2021
"210",1,"Mingo",2,1,266.8,2,"Tim",186.65,1426,"DeAndre Hopkins",13.4,"WR3",2021
"211",1,"Mingo",2,1,266.8,2,"Tim",186.65,1466,"Travis Kelce",21.65,"TE",2021
"212",1,"Mingo",2,1,266.8,2,"Tim",186.65,6955,"James Robinson",7.9,"FLEX",2021
"213",1,"Mingo",2,1,266.8,2,"Tim",186.65,6083,"Matt Gay",9,"K",2021
"214",1,"Mingo",2,1,266.8,2,"Tim",186.65,6782,"Chase Young",5.75,"DL1",2021
"215",1,"Mingo",2,1,266.8,2,"Tim",186.65,4063,"Haason Reddick",12.75,"DL2",2021
"216",1,"Mingo",2,1,266.8,2,"Tim",186.65,1233,"Bobby Wagner",31,"LB1",2021
"217",1,"Mingo",2,1,266.8,2,"Tim",186.65,6949,"Jordyn Brooks",8.25,"LB2",2021
"218",1,"Mingo",2,1,266.8,2,"Tim",186.65,2338,"Landon Collins",8.25,"DB1",2021
"219",1,"Mingo",2,1,266.8,2,"Tim",186.65,3233,"Kevin Byard",4.25,"DB2",2021
"220",1,"Mingo",2,1,266.8,2,"Tim",186.65,7136,"Kamren Curl",3.25,"DB3",2021
"221",1,"Mingo",2,1,266.8,2,"Tim",186.65,6880,"Logan Wilson",14.75,"DFLEX",2021
"222",2,"Tim",2,1,186.65,1,"Mingo",266.8,6904,"Jalen Hurts",21.8,"QB",2021
"223",2,"Tim",2,1,186.65,1,"Mingo",266.8,4098,"Kareem Hunt",5.8,"RB1",2021
"224",2,"Tim",2,1,186.65,1,"Mingo",266.8,7098,"Ty'Son Williams",10.3,"RB2",2021
"225",2,"Tim",2,1,186.65,1,"Mingo",266.8,6786,"CeeDee Lamb",13.4,"WR1",2021
"226",2,"Tim",2,1,186.65,1,"Mingo",266.8,3225,"Tyler Boyd",10.8,"WR2",2021
"227",2,"Tim",2,1,186.65,1,"Mingo",266.8,1144,"Cole Beasley",5.6,"WR3",2021
"228",2,"Tim",2,1,186.65,1,"Mingo",266.8,7553,"Kyle Pitts",9.8,"TE",2021
"229",2,"Tim",2,1,186.65,1,"Mingo",266.8,7601,"Rondale Moore",20.9,"FLEX",2021
"230",2,"Tim",2,1,186.65,1,"Mingo",266.8,4227,"Harrison Butker",5,"K",2021
"231",2,"Tim",2,1,186.65,1,"Mingo",266.8,6124,"Montez Sweat",11.75,"DL1",2021
"232",2,"Tim",2,1,186.65,1,"Mingo",266.8,3238,"Yannick Ngakoue",0,"DL2",2021
"233",2,"Tim",2,1,186.65,1,"Mingo",266.8,4110,"Zach Cunningham",6.25,"LB1",2021
"234",2,"Tim",2,1,186.65,1,"Mingo",266.8,3222,"Deion Jones",11,"LB2",2021
"235",2,"Tim",2,1,186.65,1,"Mingo",266.8,5054,"Carlton Davis",12.75,"DB1",2021
"236",2,"Tim",2,1,186.65,1,"Mingo",266.8,1576,"Tyrann Mathieu",29.5,"DB2",2021
"237",2,"Tim",2,1,186.65,1,"Mingo",266.8,4071,"Marlon Humphrey",7,"DB3",2021
"238",2,"Tim",2,1,186.65,1,"Mingo",266.8,2330,"Shaq Thompson",5,"DFLEX",2021
"239",3,"Josh",2,3,156.46,11,"Collin",153.92,4881,"Lamar Jackson",32.26,"QB",2021
"240",3,"Josh",2,3,156.46,11,"Collin",153.92,4866,"Saquon Barkley",7.9,"RB1",2021
"241",3,"Josh",2,3,156.46,11,"Collin",153.92,5000,"Chase Edmonds",10,"RB2",2021
"242",3,"Josh",2,3,156.46,11,"Collin",153.92,1352,"Robert Woods",9.5,"WR1",2021
"243",3,"Josh",2,3,156.46,11,"Collin",153.92,1825,"Jarvis Landry",1.4,"WR2",2021
"244",3,"Josh",2,3,156.46,11,"Collin",153.92,2197,"Brandin Cooks",18.3,"WR3",2021
"245",3,"Josh",2,3,156.46,11,"Collin",153.92,367,"Jared Cook",4.3,"TE",2021
"246",3,"Josh",2,3,156.46,11,"Collin",153.92,6790,"D'Andre Swift",9.8,"FLEX",2021
"247",3,"Josh",2,3,156.46,11,"Collin",153.92,1433,"Brandon McManus",13,"K",2021
"248",3,"Josh",2,3,156.46,11,"Collin",153.92,5059,"Rasheem Green",2,"DL1",2021
"249",3,"Josh",2,3,156.46,11,"Collin",153.92,871,"Von Miller",11.5,"DL2",2021
"250",3,"Josh",2,3,156.46,11,"Collin",153.92,6220,"Cole Holcomb",6.5,"LB1",2021
"251",3,"Josh",2,3,156.46,11,"Collin",153.92,2617,"Alex Singleton",10.75,"LB2",2021
"252",3,"Josh",2,3,156.46,11,"Collin",153.92,444,"Malcolm Jenkins",7,"DB1",2021
"253",3,"Josh",2,3,156.46,11,"Collin",153.92,6145,"Juan Thornhill",0,"DB2",2021
"254",3,"Josh",2,3,156.46,11,"Collin",153.92,6888,"Antoine Winfield",6.5,"DB3",2021
"255",3,"Josh",2,3,156.46,11,"Collin",153.92,5300,"Kenny Young",5.75,"DFLEX",2021
"256",4,"Dan",2,5,223.42,10,"Dave",187.68,4046,"Patrick Mahomes",29.02,"QB",2021
"257",4,"Dan",2,5,223.42,10,"Dave",187.68,3198,"Derrick Henry",44.7,"RB1",2021
"258",4,"Dan",2,5,223.42,10,"Dave",187.68,4018,"Joe Mixon",8.35,"RB2",2021
"259",4,"Dan",2,5,223.42,10,"Dave",187.68,3321,"Tyreek Hill",4.4,"WR1",2021
"260",4,"Dan",2,5,223.42,10,"Dave",187.68,5846,"DK Metcalf",8.3,"WR2",2021
"261",4,"Dan",2,5,223.42,10,"Dave",187.68,4037,"Chris Godwin",14.2,"WR3",2021
"262",4,"Dan",2,5,223.42,10,"Dave",187.68,5857,"Noah Fant",11.3,"TE",2021
"263",4,"Dan",2,5,223.42,10,"Dave",187.68,5892,"David Montgomery",9.4,"FLEX",2021
"264",4,"Dan",2,5,223.42,10,"Dave",187.68,7042,"Tyler Bass",4,"K",2021
"265",4,"Dan",2,5,223.42,10,"Dave",187.68,3973,"Myles Garrett",2.25,"DL1",2021
"266",4,"Dan",2,5,223.42,10,"Dave",187.68,2393,"Danielle Hunter",28.75,"DL2",2021
"267",4,"Dan",2,5,223.42,10,"Dave",187.68,2350,"Eric Kendricks",14.75,"LB1",2021
"268",4,"Dan",2,5,223.42,10,"Dave",187.68,4990,"Darius Leonard",10,"LB2",2021
"269",4,"Dan",2,5,223.42,10,"Dave",187.68,1213,"Harrison Smith",10.75,"DB1",2021
"270",4,"Dan",2,5,223.42,10,"Dave",187.68,5017,"Jessie Bates",6.75,"DB2",2021
"271",4,"Dan",2,5,223.42,10,"Dave",187.68,5064,"Tracy Walker",4.75,"DB3",2021
"272",4,"Dan",2,5,223.42,10,"Dave",187.68,2227,"Aaron Donald",11.75,"DFLEX",2021
