roster_id,team,wk,matchup_id,points,opp_id,opp_team,opp_points,starters,full_name,starters_points,starter_slot,year
1,Mingo,1,1,183.92,6,Frazier,185.42,96,Aaron Rodgers,-0.68,QB,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,4029,Dalvin Cook,17.4,RB1,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,4199,Aaron Jones,3.2,RB2,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,2216,Mike Evans,5.15,WR1,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,6801,Tee Higgins,13.8,WR2,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,1426,DeAndre Hopkins,23.3,WR3,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,1466,Travis Kelce,22.6,TE,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,6955,James Robinson,9.4,FLEX,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,6083,Matt Gay,11,K,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,6782,Chase Young,6.75,DL1,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,4063,Haason Reddick,16.5,DL2,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,1233,Bobby Wagner,16.75,LB1,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,6949,Jordyn Brooks,11.75,LB2,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,2338,Landon Collins,2.25,DB1,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,3233,Kevin Byard,10.75,DB2,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,7136,Kamren Curl,5.75,DB3,2021
1,Mingo,1,1,183.92,6,Frazier,185.42,6880,Logan Wilson,8.25,DFLEX,2021
2,Tim,1,2,196.49,4,Dan,274.08,6770,Joe Burrow,22.64,QB,2021
2,Tim,1,2,196.49,4,Dan,274.08,4098,Kareem Hunt,15.6,RB1,2021
2,Tim,1,2,196.49,4,Dan,274.08,7098,Ty'Son Williams,16.9,RB2,2021
2,Tim,1,2,196.49,4,Dan,274.08,6786,CeeDee Lamb,19.9,WR1,2021
2,Tim,1,2,196.49,4,Dan,274.08,3225,Tyler Boyd,4.7,WR2,2021
2,Tim,1,2,196.49,4,Dan,274.08,6870,Bryan Edwards,10.1,WR3,2021
2,Tim,1,2,196.49,4,Dan,274.08,7553,Kyle Pitts,5.1,TE,2021
2,Tim,1,2,196.49,4,Dan,274.08,7601,Rondale Moore,8.8,FLEX,2021
2,Tim,1,2,196.49,4,Dan,274.08,4227,Harrison Butker,9,K,2021
2,Tim,1,2,196.49,4,Dan,274.08,6124,Montez Sweat,13,DL1,2021
2,Tim,1,2,196.49,4,Dan,274.08,3238,Yannick Ngakoue,7.75,DL2,2021
2,Tim,1,2,196.49,4,Dan,274.08,4110,Zach Cunningham,8,LB1,2021
2,Tim,1,2,196.49,4,Dan,274.08,3222,Deion Jones,14.25,LB2,2021
2,Tim,1,2,196.49,4,Dan,274.08,5054,Carlton Davis,13.5,DB1,2021
2,Tim,1,2,196.49,4,Dan,274.08,4056,Jabrill Peppers,5.75,DB2,2021
2,Tim,1,2,196.49,4,Dan,274.08,4071,Marlon Humphrey,11.75,DB3,2021
2,Tim,1,2,196.49,4,Dan,274.08,7640,Micah Parsons,9.75,DFLEX,2021
3,Josh,1,3,154.45,7,Carter,211.91,4881,Lamar Jackson,21.25,QB,2021
3,Josh,1,3,154.45,7,Carter,211.91,4866,Saquon Barkley,3.2,RB1,2021
3,Josh,1,3,154.45,7,Carter,211.91,6790,D'Andre Swift,20.4,RB2,2021
3,Josh,1,3,154.45,7,Carter,211.91,1352,Robert Woods,10.9,WR1,2021
3,Josh,1,3,154.45,7,Carter,211.91,6989,Marquez Callaway,1.9,WR2,2021
3,Josh,1,3,154.45,7,Carter,211.91,2197,Brandin Cooks,15.7,WR3,2021
3,Josh,1,3,154.45,7,Carter,211.91,5133,Tyler Conklin,6.1,TE,2021
3,Josh,1,3,154.45,7,Carter,211.91,6814,Laviska Shenault,9.4,FLEX,2021
3,Josh,1,3,154.45,7,Carter,211.91,4666,Younghoe Koo,4,K,2021
3,Josh,1,3,154.45,7,Carter,211.91,5015,Sam Hubbard,2.75,DL1,2021
3,Josh,1,3,154.45,7,Carter,211.91,871,Von Miller,20.75,DL2,2021
3,Josh,1,3,154.45,7,Carter,211.91,1875,C.J. Mosley,4,LB1,2021
3,Josh,1,3,154.45,7,Carter,211.91,2617,Alex Singleton,7.25,LB2,2021
3,Josh,1,3,154.45,7,Carter,211.91,444,Malcolm Jenkins,3.75,DB1,2021
3,Josh,1,3,154.45,7,Carter,211.91,5908,Amani Hooker,8.1,DB2,2021
3,Josh,1,3,154.45,7,Carter,211.91,6888,Antoine Winfield,8.5,DB3,2021
3,Josh,1,3,154.45,7,Carter,211.91,4968,Tremaine Edmunds,6.5,DFLEX,2021
4,Dan,1,2,274.08,2,Tim,196.49,4046,Patrick Mahomes,39.28,QB,2021
4,Dan,1,2,274.08,2,Tim,196.49,3198,Derrick Henry,9.2,RB1,2021
4,Dan,1,2,274.08,2,Tim,196.49,4018,Joe Mixon,23,RB2,2021
4,Dan,1,2,274.08,2,Tim,196.49,3321,Tyreek Hill,31.6,WR1,2021
4,Dan,1,2,274.08,2,Tim,196.49,5846,DK Metcalf,14,WR2,2021
4,Dan,1,2,274.08,2,Tim,196.49,4037,Chris Godwin,20.25,WR3,2021
4,Dan,1,2,274.08,2,Tim,196.49,5857,Noah Fant,9.2,TE,2021
4,Dan,1,2,274.08,2,Tim,196.49,5892,David Montgomery,18.3,FLEX,2021
4,Dan,1,2,274.08,2,Tim,196.49,7042,Tyler Bass,10,K,2021
4,Dan,1,2,274.08,2,Tim,196.49,3973,Myles Garrett,13,DL1,2021
4,Dan,1,2,274.08,2,Tim,196.49,2393,Danielle Hunter,13,DL2,2021
4,Dan,1,2,274.08,2,Tim,196.49,2350,Eric Kendricks,14.25,LB1,2021
4,Dan,1,2,274.08,2,Tim,196.49,4990,Darius Leonard,10.25,LB2,2021
4,Dan,1,2,274.08,2,Tim,196.49,1213,Harrison Smith,14,DB1,2021
4,Dan,1,2,274.08,2,Tim,196.49,5017,Jessie Bates,9.75,DB2,2021
4,Dan,1,2,274.08,2,Tim,196.49,5064,Tracy Walker,15.25,DB3,2021
4,Dan,1,2,274.08,2,Tim,196.49,2227,Aaron Donald,9.75,DFLEX,2021
5,Parker,1,5,201.96,8,Caleb,167.5,1234,Russell Wilson,35.06,QB,2021
5,Parker,1,5,201.96,8,Caleb,167.5,3164,Ezekiel Elliott,4.9,RB1,2021
5,Parker,1,5,201.96,8,Caleb,167.5,4988,Nick Chubb,21.1,RB2,2021
5,Parker,1,5,201.96,8,Caleb,167.5,2133,Davante Adams,8.1,WR1,2021
5,Parker,1,5,201.96,8,Caleb,167.5,1992,Allen Robinson,6.5,WR2,2021
5,Parker,1,5,201.96,8,Caleb,167.5,2449,Stefon Diggs,11.4,WR3,2021
5,Parker,1,5,201.96,8,Caleb,167.5,5844,T.J. Hockenson,21.7,TE,2021
5,Parker,1,5,201.96,8,Caleb,167.5,6820,Clyde Edwards-Helaire,8.7,FLEX,2021
5,Parker,1,5,201.96,8,Caleb,167.5,5095,Daniel Carlson,11,K,2021
5,Parker,1,5,201.96,8,Caleb,167.5,2036,Khalil Mack,0.75,DL1,2021
5,Parker,1,5,201.96,8,Caleb,167.5,3156,Joey Bosa,14.5,DL2,2021
5,Parker,1,5,201.96,8,Caleb,167.5,1052,Demario Davis,4,LB1,2021
5,Parker,1,5,201.96,8,Caleb,167.5,6119,Devin White,11.5,LB2,2021
5,Parker,1,5,201.96,8,Caleb,167.5,4133,John Johnson,7.75,DB1,2021
5,Parker,1,5,201.96,8,Caleb,167.5,7016,Jeremy Chinn,6.75,DB2,2021
5,Parker,1,5,201.96,8,Caleb,167.5,4971,Derwin James,11.5,DB3,2021
5,Parker,1,5,201.96,8,Caleb,167.5,6807,Patrick Queen,16.75,DFLEX,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,7538,Zach Wilson,21.32,QB,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,3664,J.D. McKissic,0.8,RB1,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,1848,James White,9.1,RB2,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,4983,DJ Moore,12.4,WR1,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,536,Antonio Brown,21.2,WR2,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,4036,Corey Davis,24.2,WR3,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,5012,Mark Andrews,3.5,TE,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,7564,Ja'Marr Chase,18.4,FLEX,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,7839,Evan McPherson,11,K,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,4965,Marcus Davenport,12.25,DL1,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,5839,Rashan Gary,2,DL2,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,4191,Matt Milano,11.75,LB1,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,4980,Leighton Vander Esch,2.5,LB2,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,5860,Johnathan Abram,11.25,DB1,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,5882,Taylor Rapp,10,DB2,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,7666,Jevon Holland,2.5,DB3,2021
6,Frazier,1,1,185.42,1,Mingo,183.92,4960,Roquan Smith,11.25,DFLEX,2021
7,Carter,1,3,211.91,3,Josh,154.45,5849,Kyler Murray,40.56,QB,2021
7,Carter,1,3,211.91,3,Josh,154.45,6130,Devin Singletary,9.5,RB1,2021
7,Carter,1,3,211.91,3,Josh,154.45,5890,Damien Harris,10.7,RB2,2021
7,Carter,1,3,211.91,3,Josh,154.45,6803,Brandon Aiyuk,0,WR1,2021
7,Carter,1,3,211.91,3,Josh,154.45,7526,Jaylen Waddle,14.1,WR2,2021
7,Carter,1,3,211.91,3,Josh,154.45,6798,Jalen Reagor,13.9,WR3,2021
7,Carter,1,3,211.91,3,Josh,154.45,515,Rob Gronkowski,25,TE,2021
7,Carter,1,3,211.91,3,Josh,154.45,5052,Ronald Jones,-0.6,FLEX,2021
7,Carter,1,3,211.91,3,Josh,154.45,1266,Greg Zuerlein,8,K,2021
7,Carter,1,3,211.91,3,Josh,154.45,843,Cameron Heyward,19,DL1,2021
7,Carter,1,3,211.91,3,Josh,154.45,5841,Ed Oliver,6.75,DL2,2021
7,Carter,1,3,211.91,3,Josh,154.45,5056,Jerome Baker,12.75,LB1,2021
7,Carter,1,3,211.91,3,Josh,154.45,3166,Myles Jack,11.75,LB2,2021
7,Carter,1,3,211.91,3,Josh,154.45,2445,Adrian Amos,10.25,DB1,2021
7,Carter,1,3,211.91,3,Josh,154.45,4081,Budda Baker,10.5,DB2,2021
7,Carter,1,3,211.91,3,Josh,154.45,4224,Chuck Clark,8.75,DB3,2021
7,Carter,1,3,211.91,3,Josh,154.45,5334,Josey Jewell,11,DFLEX,2021
8,Caleb,1,5,167.5,5,Parker,201.96,4984,Josh Allen,19.2,QB,2021
8,Caleb,1,5,167.5,5,Parker,201.96,6945,Antonio Gibson,10.3,RB1,2021
8,Caleb,1,5,167.5,5,Parker,201.96,6151,Miles Sanders,15.3,RB2,2021
8,Caleb,1,5,167.5,5,Parker,201.96,1479,Keenan Allen,14.5,WR1,2021
8,Caleb,1,5,167.5,5,Parker,201.96,4131,Kenny Golladay,8.4,WR2,2021
8,Caleb,1,5,167.5,5,Parker,201.96,5937,Diontae Johnson,12.1,WR3,2021
8,Caleb,1,5,167.5,5,Parker,201.96,4217,George Kittle,9.8,TE,2021
8,Caleb,1,5,167.5,5,Parker,201.96,7528,Najee Harris,5.4,FLEX,2021
8,Caleb,1,5,167.5,5,Parker,201.96,1264,Justin Tucker,11,K,2021
8,Caleb,1,5,167.5,5,Parker,201.96,5816,Nick Bosa,17,DL1,2021
8,Caleb,1,5,167.5,5,Parker,201.96,5862,Brian Burns,11,DL2,2021
8,Caleb,1,5,167.5,5,Parker,201.96,5332,Foyesade Oluokun,9,LB1,2021
8,Caleb,1,5,167.5,5,Parker,201.96,5822,A.J. Johnson,4.5,LB2,2021
8,Caleb,1,5,167.5,5,Parker,201.96,4077,Jamal Adams,6,DB1,2021
8,Caleb,1,5,167.5,5,Parker,201.96,3262,Justin Simmons,7.5,DB2,2021
8,Caleb,1,5,167.5,5,Parker,201.96,6291,Donovan Wilson,1,DB3,2021
8,Caleb,1,5,167.5,5,Parker,201.96,3206,Joe Schobert,5.5,DFLEX,2021
9,Calvin,1,4,221.81,10,Dave,224.23,3294,Dak Prescott,32.42,QB,2021
9,Calvin,1,4,221.81,10,Dave,224.23,6813,Jonathan Taylor,14.6,RB1,2021
9,Calvin,1,4,221.81,10,Dave,224.23,5850,Josh Jacobs,16.5,RB2,2021
9,Calvin,1,4,221.81,10,Dave,224.23,4981,Calvin Ridley,7.6,WR1,2021
9,Calvin,1,4,221.81,10,Dave,224.23,6794,Justin Jefferson,10.04,WR2,2021
9,Calvin,1,4,221.81,10,Dave,224.23,3423,Robby Anderson,12.2,WR3,2021
9,Calvin,1,4,221.81,10,Dave,224.23,3271,Tyler Higbee,9.3,TE,2021
9,Calvin,1,4,221.81,10,Dave,224.23,2309,Amari Cooper,32.4,FLEX,2021
9,Calvin,1,4,221.81,10,Dave,224.23,2747,Jason Myers,4,K,2021
9,Calvin,1,4,221.81,10,Dave,224.23,4070,T.J. Watt,22.75,DL1,2021
9,Calvin,1,4,221.81,10,Dave,224.23,2327,Bud Dupree,1.25,DL2,2021
9,Calvin,1,4,221.81,10,Dave,224.23,5041,Fred Warner,11.75,LB1,2021
9,Calvin,1,4,221.81,10,Dave,224.23,7651,Jeremiah Owusu-Koramoah,3,LB2,2021
9,Calvin,1,4,221.81,10,Dave,224.23,1367,Logan Ryan,18.5,DB1,2021
9,Calvin,1,4,221.81,10,Dave,224.23,3546,Mike Hilton,8.5,DB2,2021
9,Calvin,1,4,221.81,10,Dave,224.23,5036,Justin Reid,11,DB3,2021
9,Calvin,1,4,221.81,10,Dave,224.23,720,Jason Pierre-Paul,6,DFLEX,2021
10,Dave,1,4,224.23,9,Calvin,221.81,1049,Ryan Tannehill,15.18,QB,2021
10,Dave,1,4,224.23,9,Calvin,221.81,4034,Christian McCaffrey,23.2,RB1,2021
10,Dave,1,4,224.23,9,Calvin,221.81,4035,Alvin Kamara,16.6,RB2,2021
10,Dave,1,4,224.23,9,Calvin,221.81,5859,A.J. Brown,14.15,WR1,2021
10,Dave,1,4,224.23,9,Calvin,221.81,1689,Adam Thielen,25.7,WR2,2021
10,Dave,1,4,224.23,9,Calvin,221.81,5927,Terry McLaurin,8.2,WR3,2021
10,Dave,1,4,224.23,9,Calvin,221.81,2505,Darren Waller,21.5,TE,2021
10,Dave,1,4,224.23,9,Calvin,221.81,4663,Austin Ekeler,11.7,FLEX,2021
10,Dave,1,4,224.23,9,Calvin,221.81,391,Ryan Succop,7,K,2021
10,Dave,1,4,224.23,9,Calvin,221.81,1999,Shaquil Barrett,12.5,DL1,2021
10,Dave,1,4,224.23,9,Calvin,221.81,3172,DeForest Buckner,15,DL2,2021
10,Dave,1,4,224.23,9,Calvin,221.81,3167,Jaylon Smith,4,LB1,2021
10,Dave,1,4,224.23,9,Calvin,221.81,3291,Blake Martinez,11.75,LB2,2021
10,Dave,1,4,224.23,9,Calvin,221.81,1343,Jordan Poyer,14,DB1,2021
10,Dave,1,4,224.23,9,Calvin,221.81,3230,Vonn Bell,9.25,DB2,2021
10,Dave,1,4,224.23,9,Calvin,221.81,6210,Darnell Savage,0.75,DB3,2021
10,Dave,1,4,224.23,9,Calvin,221.81,1192,Lavonte David,13.75,DFLEX,2021
11,Collin,1,6,143.39,12,Riley,154.43,4892,Baker Mayfield,11.64,QB,2021
11,Collin,1,6,143.39,12,Riley,154.43,2391,David Johnson,10.3,RB1,2021
11,Collin,1,6,143.39,12,Riley,154.43,2378,Tevin Coleman,2.4,RB2,2021
11,Collin,1,6,143.39,12,Riley,154.43,5045,Courtland Sutton,1.9,WR1,2021
11,Collin,1,6,143.39,12,Riley,154.43,7525,DeVonta Smith,16.1,WR2,2021
11,Collin,1,6,143.39,12,Riley,154.43,5947,Jakobi Meyers,7.4,WR3,2021
11,Collin,1,6,143.39,12,Riley,154.43,4602,Robert Tonyan,1.8,TE,2021
11,Collin,1,6,143.39,12,Riley,154.43,1817,Sammy Watkins,11.6,FLEX,2021
11,Collin,1,6,143.39,12,Riley,154.43,7062,Rodrigo Blankenship,3,K,2021
11,Collin,1,6,143.39,12,Riley,154.43,6125,Jeffery Simmons,13.25,DL1,2021
11,Collin,1,6,143.39,12,Riley,154.43,4135,Trey Hendrickson,1,DL2,2021
11,Collin,1,6,143.39,12,Riley,154.43,6056,Dre Greenlaw,19.5,LB1,2021
11,Collin,1,6,143.39,12,Riley,154.43,5099,Jermaine Carter,4.5,LB2,2021
11,Collin,1,6,143.39,12,Riley,154.43,4963,Minkah Fitzpatrick,10.5,DB1,2021
11,Collin,1,6,143.39,12,Riley,154.43,6968,Jordan Fuller,11.25,DB2,2021
11,Collin,1,6,143.39,12,Riley,154.43,6809,Trevon Diggs,10.25,DB3,2021
11,Collin,1,6,143.39,12,Riley,154.43,4220,Jayon Brown,7,DFLEX,2021
12,Riley,1,6,154.43,11,Collin,143.39,6797,Justin Herbert,14.38,QB,2021
12,Riley,1,6,154.43,11,Collin,143.39,7588,Javonte Williams,4.6,RB1,2021
12,Riley,1,6,154.43,11,Collin,143.39,6828,AJ Dillon,3.1,RB2,2021
12,Riley,1,6,154.43,11,Collin,143.39,6783,Jerry Jeudy,10.2,WR1,2021
12,Riley,1,6,154.43,11,Collin,143.39,4951,D.J. Chark,16.1,WR2,2021
12,Riley,1,6,154.43,11,Collin,143.39,6886,Chase Claypool,8.5,WR3,2021
12,Riley,1,6,154.43,11,Collin,143.39,3214,Hunter Henry,4.6,TE,2021
12,Riley,1,6,154.43,11,Collin,143.39,7596,Elijah Moore,0.2,FLEX,2021
12,Riley,1,6,154.43,11,Collin,143.39,5119,Jason Sanders,6,K,2021
12,Riley,1,6,154.43,11,Collin,143.39,5840,Josh Allen,13.25,DL1,2021
12,Riley,1,6,154.43,11,Collin,143.39,6118,Quinnen Williams,4.25,DL2,2021
12,Riley,1,6,154.43,11,Collin,143.39,6781,Isaiah Simmons,19.25,LB1,2021
12,Riley,1,6,154.43,11,Collin,143.39,6811,Kenneth Murray,9.25,LB2,2021
12,Riley,1,6,154.43,11,Collin,143.39,6152,Khari Willis,11.25,DB1,2021
12,Riley,1,6,154.43,11,Collin,143.39,6788,Xavier McKinney,7.75,DB2,2021
12,Riley,1,6,154.43,11,Collin,143.39,5071,DeShon Elliott,7.25,DB3,2021
12,Riley,1,6,154.43,11,Collin,143.39,5843,Devin Bush,14.5,DFLEX,2021
1,Mingo,2,1,266.8,2,Tim,186.65,96,Aaron Rodgers,34.8,QB,2021
1,Mingo,2,1,266.8,2,Tim,186.65,4029,Dalvin Cook,15.8,RB1,2021
1,Mingo,2,1,266.8,2,Tim,186.65,4199,Aaron Jones,38.5,RB2,2021
1,Mingo,2,1,266.8,2,Tim,186.65,2216,Mike Evans,22,WR1,2021
1,Mingo,2,1,266.8,2,Tim,186.65,6801,Tee Higgins,15.5,WR2,2021
1,Mingo,2,1,266.8,2,Tim,186.65,1426,DeAndre Hopkins,13.4,WR3,2021
1,Mingo,2,1,266.8,2,Tim,186.65,1466,Travis Kelce,21.65,TE,2021
1,Mingo,2,1,266.8,2,Tim,186.65,6955,James Robinson,7.9,FLEX,2021
1,Mingo,2,1,266.8,2,Tim,186.65,6083,Matt Gay,9,K,2021
1,Mingo,2,1,266.8,2,Tim,186.65,6782,Chase Young,5.75,DL1,2021
1,Mingo,2,1,266.8,2,Tim,186.65,4063,Haason Reddick,12.75,DL2,2021
1,Mingo,2,1,266.8,2,Tim,186.65,1233,Bobby Wagner,31,LB1,2021
1,Mingo,2,1,266.8,2,Tim,186.65,6949,Jordyn Brooks,8.25,LB2,2021
1,Mingo,2,1,266.8,2,Tim,186.65,2338,Landon Collins,8.25,DB1,2021
1,Mingo,2,1,266.8,2,Tim,186.65,3233,Kevin Byard,4.25,DB2,2021
1,Mingo,2,1,266.8,2,Tim,186.65,7136,Kamren Curl,3.25,DB3,2021
1,Mingo,2,1,266.8,2,Tim,186.65,6880,Logan Wilson,14.75,DFLEX,2021
2,Tim,2,1,186.65,1,Mingo,266.8,6904,Jalen Hurts,21.8,QB,2021
2,Tim,2,1,186.65,1,Mingo,266.8,4098,Kareem Hunt,5.8,RB1,2021
2,Tim,2,1,186.65,1,Mingo,266.8,7098,Ty'Son Williams,10.3,RB2,2021
2,Tim,2,1,186.65,1,Mingo,266.8,6786,CeeDee Lamb,13.4,WR1,2021
2,Tim,2,1,186.65,1,Mingo,266.8,3225,Tyler Boyd,10.8,WR2,2021
2,Tim,2,1,186.65,1,Mingo,266.8,1144,Cole Beasley,5.6,WR3,2021
2,Tim,2,1,186.65,1,Mingo,266.8,7553,Kyle Pitts,9.8,TE,2021
2,Tim,2,1,186.65,1,Mingo,266.8,7601,Rondale Moore,20.9,FLEX,2021
2,Tim,2,1,186.65,1,Mingo,266.8,4227,Harrison Butker,5,K,2021
2,Tim,2,1,186.65,1,Mingo,266.8,6124,Montez Sweat,11.75,DL1,2021
2,Tim,2,1,186.65,1,Mingo,266.8,3238,Yannick Ngakoue,0,DL2,2021
2,Tim,2,1,186.65,1,Mingo,266.8,4110,Zach Cunningham,6.25,LB1,2021
2,Tim,2,1,186.65,1,Mingo,266.8,3222,Deion Jones,11,LB2,2021
2,Tim,2,1,186.65,1,Mingo,266.8,5054,Carlton Davis,12.75,DB1,2021
2,Tim,2,1,186.65,1,Mingo,266.8,1576,Tyrann Mathieu,29.5,DB2,2021
2,Tim,2,1,186.65,1,Mingo,266.8,4071,Marlon Humphrey,7,DB3,2021
2,Tim,2,1,186.65,1,Mingo,266.8,2330,Shaq Thompson,5,DFLEX,2021
3,Josh,2,3,156.46,11,Collin,153.92,4881,Lamar Jackson,32.26,QB,2021
3,Josh,2,3,156.46,11,Collin,153.92,4866,Saquon Barkley,7.9,RB1,2021
3,Josh,2,3,156.46,11,Collin,153.92,5000,Chase Edmonds,10,RB2,2021
3,Josh,2,3,156.46,11,Collin,153.92,1352,Robert Woods,9.5,WR1,2021
3,Josh,2,3,156.46,11,Collin,153.92,1825,Jarvis Landry,1.4,WR2,2021
3,Josh,2,3,156.46,11,Collin,153.92,2197,Brandin Cooks,18.3,WR3,2021
3,Josh,2,3,156.46,11,Collin,153.92,367,Jared Cook,4.3,TE,2021
3,Josh,2,3,156.46,11,Collin,153.92,6790,D'Andre Swift,9.8,FLEX,2021
3,Josh,2,3,156.46,11,Collin,153.92,1433,Brandon McManus,13,K,2021
3,Josh,2,3,156.46,11,Collin,153.92,5059,Rasheem Green,2,DL1,2021
3,Josh,2,3,156.46,11,Collin,153.92,871,Von Miller,11.5,DL2,2021
3,Josh,2,3,156.46,11,Collin,153.92,6220,Cole Holcomb,6.5,LB1,2021
3,Josh,2,3,156.46,11,Collin,153.92,2617,Alex Singleton,10.75,LB2,2021
3,Josh,2,3,156.46,11,Collin,153.92,444,Malcolm Jenkins,7,DB1,2021
3,Josh,2,3,156.46,11,Collin,153.92,6145,Juan Thornhill,0,DB2,2021
3,Josh,2,3,156.46,11,Collin,153.92,6888,Antoine Winfield,6.5,DB3,2021
3,Josh,2,3,156.46,11,Collin,153.92,5300,Kenny Young,5.75,DFLEX,2021
4,Dan,2,5,223.42,10,Dave,187.68,4046,Patrick Mahomes,29.02,QB,2021
4,Dan,2,5,223.42,10,Dave,187.68,3198,Derrick Henry,44.7,RB1,2021
4,Dan,2,5,223.42,10,Dave,187.68,4018,Joe Mixon,8.35,RB2,2021
4,Dan,2,5,223.42,10,Dave,187.68,3321,Tyreek Hill,4.4,WR1,2021
4,Dan,2,5,223.42,10,Dave,187.68,5846,DK Metcalf,8.3,WR2,2021
4,Dan,2,5,223.42,10,Dave,187.68,4037,Chris Godwin,14.2,WR3,2021
4,Dan,2,5,223.42,10,Dave,187.68,5857,Noah Fant,11.3,TE,2021
4,Dan,2,5,223.42,10,Dave,187.68,5892,David Montgomery,9.4,FLEX,2021
4,Dan,2,5,223.42,10,Dave,187.68,7042,Tyler Bass,4,K,2021
4,Dan,2,5,223.42,10,Dave,187.68,3973,Myles Garrett,2.25,DL1,2021
4,Dan,2,5,223.42,10,Dave,187.68,2393,Danielle Hunter,28.75,DL2,2021
4,Dan,2,5,223.42,10,Dave,187.68,2350,Eric Kendricks,14.75,LB1,2021
4,Dan,2,5,223.42,10,Dave,187.68,4990,Darius Leonard,10,LB2,2021
4,Dan,2,5,223.42,10,Dave,187.68,1213,Harrison Smith,10.75,DB1,2021
4,Dan,2,5,223.42,10,Dave,187.68,5017,Jessie Bates,6.75,DB2,2021
4,Dan,2,5,223.42,10,Dave,187.68,5064,Tracy Walker,4.75,DB3,2021
4,Dan,2,5,223.42,10,Dave,187.68,2227,Aaron Donald,11.75,DFLEX,2021
5,Parker,2,4,207.77,12,Riley,146.62,1234,Russell Wilson,27.32,QB,2021
5,Parker,2,4,207.77,12,Riley,146.62,3164,Ezekiel Elliott,16.7,RB1,2021
5,Parker,2,4,207.77,12,Riley,146.62,4988,Nick Chubb,17.55,RB2,2021
5,Parker,2,4,207.77,12,Riley,146.62,2133,Davante Adams,16.1,WR1,2021
5,Parker,2,4,207.77,12,Riley,146.62,1992,Allen Robinson,9.4,WR2,2021
5,Parker,2,4,207.77,12,Riley,146.62,2449,Stefon Diggs,15.25,WR3,2021
5,Parker,2,4,207.77,12,Riley,146.62,5844,T.J. Hockenson,16.6,TE,2021
5,Parker,2,4,207.77,12,Riley,146.62,6820,Clyde Edwards-Helaire,2.6,FLEX,2021
5,Parker,2,4,207.77,12,Riley,146.62,5095,Daniel Carlson,17,K,2021
5,Parker,2,4,207.77,12,Riley,146.62,2036,Khalil Mack,9,DL1,2021
5,Parker,2,4,207.77,12,Riley,146.62,3156,Joey Bosa,3.25,DL2,2021
5,Parker,2,4,207.77,12,Riley,146.62,6807,Patrick Queen,9.5,LB1,2021
5,Parker,2,4,207.77,12,Riley,146.62,6119,Devin White,9,LB2,2021
5,Parker,2,4,207.77,12,Riley,146.62,4133,John Johnson,4,DB1,2021
5,Parker,2,4,207.77,12,Riley,146.62,7016,Jeremy Chinn,4.75,DB2,2021
5,Parker,2,4,207.77,12,Riley,146.62,4971,Derwin James,12.75,DB3,2021
5,Parker,2,4,207.77,12,Riley,146.62,1052,Demario Davis,17,DFLEX,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,7538,Zach Wilson,-0.45,QB,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,7561,Elijah Mitchell,6.3,RB1,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,1848,James White,15.5,RB2,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,4983,DJ Moore,17.9,WR1,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,7564,Ja'Marr Chase,12.4,WR2,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,4036,Corey Davis,1.8,WR3,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,5012,Mark Andrews,9.45,TE,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,536,Antonio Brown,2.2,FLEX,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,7839,Evan McPherson,7,K,2021
6,Frazier,2,2,156.1,9,Calvin,134.48,4967,Bradley Chubb,1.25,DL1,2021
